UnitID,Institution Name,Long-term investments (F1011_F2_RV),Property  Plant  and Equipment  net of accumulated depreciation (F1011_F2_RV),Intangible Assets  net of accumulated amortization (F1011_F2_RV),Total assets (F1011_F2_RV),Total liabilities (F1011_F2_RV),Debt related to Property  Plant  and Equipment (F1011_F2_RV),Total unrestricted net assets (F1011_F2_RV),Total restricted net assets (F1011_F2_RV),Permanently restricted net assets included in total restricted net assets (F1011_F2_RV),Temporarily restricted net assets (F1011_F2_RV),Total net assets (F1011_F2_RV),Total revenues and investment return (F1011_F2_RV),Total expenses (F1011_F2_RV),Other specific changes in net assets (F1011_F2_RV),Total change in net assets (F1011_F2_RV),Net assets  beginning of the year (F1011_F2_RV),Adjustments to beginning of year net assets (F1011_F2_RV),Net assets  end of the year (F1011_F2_RV),Investment return - Total (F1011_F2_RV)
183822,Bloomfield College,15801401,39922319,0,58409947,15246867,13567896,33131325,10031755,7086878,2944877,43163080,43730873,39565079,0,4165794,38997286,0,43163080,1681717
175430,Blue Mountain College,11403235,8410593,0,23781743,477123,0,11444043,11860577,10474665,1385912,23304620,11652354,8749021,0,2903333,20401287,0,23304620,820434
231554,Bluefield College,5182909,10444479,0,17924557,8219728,6621075,4051471,5653358,3737735,1915623,9704829,12552778,11416241,0,1136537,8568292,0,9704829,944934
201371,Bluffton University,21573480,28848316,0,66184153,18771620,10734911,19179196,28233337,15851707,12381630,47412533,26607346,22592198,0,4015148,43397385,0,47412533,3296847
142090,Boise Bible College,1066532,5252004,0,6857925,3060274,2402740,2716056,1081595,708203,373392,3797651,4577929,4745421,0,-167492,3965143,0,3797651,-10915
233356,Bon Secours Memorial College of Nursing,,,,,,,,,,,,,,,,,,,0
189413,Boricua College,21454510,8099939,0,35506035,19114406,17757880,15761769,629860,78744,551116,16391629,16400301,13651414,0,2748887,4576079,9066663,16391629,8324
164872,Boston Architectural College,7596471,19996772,0,32543414,17526551,15170000,9142718,5874145,3181330,2692815,15016863,23670227,22359990,0,1310237,13706626,0,15016863,1445030
164614,Boston Baptist College,0,2323863,188473,2512336,1647728,1410219,864608,0,0,0,864608,2326676,2308306,0,18370,846238,0,864608,0
164924,Boston College,2011726138,1088078777,0,3487314629,1012010967,769559800,1297156436,1178147226,730162146,447985080,2475303662,937624777,643544245,-6200965,287879567,2187424095,0,2475303662,277070336
164915,Boston Graduate School of Psychoanalysis Inc,1857327,1228861,0,3293789,864818,0,2428971,0,0,0,2428971,1623272,1545341,0,77931,2351040,0,2428971,44684
164988,Boston University,1318582703,1912832727,0,4240846382,1999513321,1218285376,1262044025,979289036,388638105,590650931,2241333061,1913241549,1551750144,0,361491405,1879841656,0,2241333061,184242939
161004,Bowdoin College,995994000,247974000,450000,1294173000,203029000,138541000,166058000,925086000,404088000,520998000,1091144000,269479000,128415000,2761000,143825000,947319000,0,1091144000,167637000
143358,Bradley University,247352280,303341709,0,580145643,190784963,120800318,287875885,101484795,58076868,43407927,389360680,187200880,148113443,-2927992,36159445,353201235,0,389360680,44316993
165015,Brandeis University,745987655,358182733,0,1227577912,345446504,275701239,161836130,720295278,516135302,204159976,882131408,357892970,291938326,-304128,65650516,816480892,0,882131408,110161515
262086,Brandman University,0,29999053,0,58767650,33341474,0,17006403,8419773,0,8419773,25426176,78800622,74763092,-36801,4000729,21425447,0,25426176,8319
139199,Brenau University,32934379,35019051,0,85141061,20204290,13929035,25531212,39405559,26930533,12475026,64936771,42564780,34834933,0,7729847,57206924,0,64936771,5990319
156356,Brescia University,10304006,11299540,0,24160845,6057413,4274835,7100588,11002844,9173967,1828877,18103432,12509686,10474233,-8148,2027305,16076127,0,18103432,1664630
198066,Brevard College,23060741,26300317,0,51778137,17995462,11831644,7985476,25797199,22914460,2882739,33782675,17646902,16023510,0,1623392,32159283,0,33782675,2882449
139205,Brewton-Parker College,9760723,12855205,0,30370035,15836892,12443386,-2302706,16835849,14656247,2179602,14533143,12983619,12427578,0,556041,13969102,8000,14533143,1676595
152992,Briar Cliff University,9218757,11173010,0,34447857,7643825,2520000,13648062,13155970,6838139,6317831,26804032,21096654,19510457,0,1586197,25217835,0,26804032,1856801
231581,Bridgewater College,71817833,63984201,0,158317654,48412235,37023725,42892441,67012978,43070687,23942291,109905419,50125087,38043539,-532648,11548900,98356519,0,109905419,12650748
230047,Brigham Young University-Hawaii,135637000,66066000,0,225677000,53924000,20868000,111468000,60285000,32267000,28018000,171753000,98269000,83784000,-4499000,9986000,161767000,0,171753000,12489000
142522,Brigham Young University-Idaho,154259000,449511000,0,657887000,138544000,37907000,459209000,60134000,37173000,22961000,519343000,261463000,178013000,-13292000,70158000,449185000,0,519343000,15305000
230038,Brigham Young University-Provo,1465683612,1027600701,27508915,2802531277,545690597,87046441,1786738910,470101770,270848212,199253558,2256840680,1081066217,845944639,-62264135,172857443,2083983235,2,2256840680,161705887
450304,Brite Divinity School,84219524,11990210,0,97077778,1815076,0,18092754,77169948,47423276,29746672,95262702,15673373,5721690,0,9951683,85311019,0,95262702,10397597
189501,Brooklyn Law School,93803700,134232324,0,255511349,98061104,82285695,133649420,23800825,9288413,14512412,157450245,75485747,58340921,400402,17545228,139905017,0,157450245,17832842
217156,Brown University,2877651000,897578000,0,4184940000,953250000,514493000,751671000,2480019000,1107007000,1373012000,3231690000,1021865000,662508000,0,359357000,2872333000,0,3231690000,409038000
180878,Bryan College of Health Sciences,,,,,,,,,,,,,,,,,,,0
219790,Bryan College-Dayton,5235444,26628346,83952,36313638,14240396,10994103,15034473,7038769,5679949,1358820,22073242,20096803,19120103,0,976700,21096542,0,22073242,940024
217165,Bryant University,153068000,154068000,0,354101000,121284000,82734000,212044000,20773000,12166000,8607000,232817000,149261000,119154000,0,30107000,202710000,0,232817000,31595000
210492,Bryn Athyn College of the New Church,,,,,,,,,,,,,,,,,,,2945519
211273,Bryn Mawr College,723826000,201456000,0,1017250000,166690000,138433000,430513000,420047000,191836000,228211000,850560000,197533000,106339000,0,91194000,759366000,0,850560000,113672000
211291,Bucknell University,661079000,234260000,0,980213000,142319000,42010000,369140000,468754000,207993000,260761000,837894000,292570000,172852000,0,119718000,718176000,0,837894000,105963000
153001,Buena Vista University,123865899,54424745,0,203795996,47371126,31968267,82188087,74236783,28291602,45945181,156424870,68316440,45089518,0,23226922,133197948,0,156424870,27259323
230825,Burlington College,120412,11925693,0,14974978,12005618,10899369,1866414,1102946,80644,1022302,2969360,5457553,4260342,0,1197211,1772149,0,2969360,80699
150163,Butler University,210167000,118662000,0,378635000,127697000,95484000,73394000,177544000,136827000,40717000,250938000,164979000,130105000,0,34874000,216064000,0,250938000,36128000
444103,Byzantine Catholic Seminary of Saints Cyril and Methodius,3598231,557001,0,4400267,44803,0,4233188,122276,80000,42276,4355464,828221,647299,0,180922,4174542,0,4355464,256073
198109,Cabarrus College of Health Sciences,,,,,,,,,,,,,,,,,,,0
211352,Cabrini College,35922136,58589400,0,153425576,45405287,35765000,93601067,14419222,7334531,7084691,108020289,61838240,51509246,0,10328994,97691295,0,108020289,6773886
215114,Cairn University-Langhorne,24592000,30508504,0,56936545,21653000,0,21025321,14258224,7691698,6566526,35283545,23984077,21364190,0,2619887,32663658,0,35283545,1889557
183910,Caldwell College,5951072,34740469,0,45425985,27452421,20732373,13364843,4608721,3680717,928004,17973564,35735912,32224496,0,3511416,14462148,0,17973564,981523
110361,California Baptist University,15712798,146742038,0,221970397,173962199,161658503,28086084,19922114,12414246,7507868,48008198,103203330,88257620,0,14945710,33062488,0,48008198,2292502
110918,California Christian College,150375,463508,0,940413,348838,0,494958,96617,91599,5018,591575,418273,448881,61216,30608,622183,-61216,591575,25761
110370,California College of the Arts,28737000,66991000,0,121213000,52128000,43451000,35869000,33216000,18789000,14427000,69085000,62781000,49817000,0,12964000,56121000,0,69085000,3784000
110945,California College San Diego,,,,,,,,,,,,,,,,,,,
478625,California College San Diego,,,,,,,,,,,,,,,,,,,
478634,California College San Diego,,,,,,,,,,,,,,,,,,,
110316,California Institute of Integral Studies,3831325,17357424,0,25266434,19322165,16631060,3842715,2101554,1125723,975831,5944269,24498748,23220471,0,1278277,4665992,0,5944269,66428
110404,California Institute of Technology,1798264000,859373000,0,3552407000,1509729000,375518000,593331000,1449347000,814473000,634874000,2042678000,2104558000,2225148000,7497000,-113093000,2155771000,0,2042678000,-26282000
111081,California Institute of the Arts,127477107,45527541,0,188642644,11773279,768166,57613310,119256055,90082995,29173060,176869365,70281451,55729354,0,14552097,162317268,0,176869365,20327219
110413,California Lutheran University,66130725,123453614,0,240294743,93546516,74488750,94814287,51933940,33171942,18761998,146748227,99523399,82709699,0,16813700,129934527,0,146748227,7887411
460075,California University of Management and Sciences,624132,198959,0,823091,175047,0,648044,0,0,0,648044,1000146,808882,0,191264,456780,0,648044,5332
111391,California Western School of Law,20114030,26072680,0,82001047,20223866,11968983,57078878,4698303,2697910,2000393,61777181,37352761,30537033,0,6815728,54961453,0,61777181,3088717
150172,Calumet College of Saint Joseph,4699090,5444851,0,17560761,3659679,2101470,8204697,5696385,2830620,2865765,13901082,14927774,13813489,0,1114285,12786797,0,13901082,856194
211370,Calvary Baptist Theological Seminary,1472721,479208,0,2007017,853597,0,-291881,1445301,947265,498036,1153420,1546853,1625505,0,-78652,1232072,0,1153420,86778
176789,Calvary Bible College and Theological Seminary,1188270,560101,2161258,3909629,652940,0,2394825,861864,175517,686347,3256689,5941685,4365373,0,1576312,1680377,0,3256689,1043633
169080,Calvin College,175177003,235131728,0,447822374,175172090,116176042,161949695,110700589,82111257,28589332,272650284,142538925,120730539,0,21808386,250841898,0,272650284,25849338
169099,Calvin Theological Seminary,34557984,11581524,0,51094682,3510394,0,13628176,33956112,14630281,19325831,47584288,14204513,8137057,0,6067456,41516832,0,47584288,5777664
165167,Cambridge College,12091491,7824391,0,32736408,4669276,0,17519754,10547378,8152370,2395008,28067132,40466698,38923528,26173,1569343,26497789,0,28067132,1214506
198136,Campbell University,132522475,207103550,233893,410575764,97725368,69769572,175896757,136953639,74961925,61991714,312850396,120902458,85272376,0,35630082,277220314,0,312850396,24191536
156365,Campbellsville University,13884198,61405700,0,85162600,43530793,38070385,25817328,15814479,8110984,7703495,41631807,36024945,35697098,2078578,2406425,39225382,0,41631807,332066
189705,Canisius College,85560443,116264364,0,269536635,88261767,67480366,87517106,93757762,60334445,33423317,181274868,96660344,93900722,14996160,17755782,163519086,0,181274868,4451059
201548,Capital University,59552942,104287156,0,206752897,52513390,32684061,101277259,52962248,39073382,13888866,154239507,87602489,72244737,0,15357752,138881755,0,154239507,12729282
162061,Capitol College,5500814,13441113,0,20908618,7381714,4704985,10136926,3389978,2270368,1119610,13526904,13741801,12511468,0,1230333,12296571,0,13526904,1793731
238430,Cardinal Stritch University,36656326,34715081,0,83210094,25483837,15000000,48663600,9062657,2913599,6149058,57726257,52241623,51586517,0,655106,57071151,0,57726257,4908618
173258,Carleton College,734633398,171804859,0,1020520263,167410837,110891662,314688013,538421413,178808026,359613387,853109426,232430088,114341001,0,118089087,735020339,0,853109426,117608428
132842,Carlos Albizu University-Miami,0,14373519,0,27608474,12495324,9504131,15113150,0,0,0,15113150,17011787,14686503,0,2325284,12787866,0,15113150,1046
211431,Carlow University,17778183,31121299,0,67111069,23823404,0,23600630,19687035,13706902,5980133,43287665,44073016,39307197,0,4765819,38521846,0,43287665,2529223
211440,Carnegie Mellon University,1298607909,684082537,0,2280760692,697741469,459091465,674540361,908478862,516051858,392427004,1583019223,1193110464,914490930,0,278619534,1304399689,0,1583019223,268847250
199971,Carolina Christian College,117617,680493,0,1046306,449002,372558,478932,118372,117617,755,597304,571651,493476,16751,94926,692230,-189852,597304,3862
461032,Carolina College of Biblical Studies,511973,50007,0,561980,5880,0,207980,348120,278660,69460,556100,315884,287337,-40,28507,170245,357348,556100,10691
180106,Carroll College,27308027,31683365,0,66690398,21761796,15634044,14998967,29929635,20676028,9253607,44928602,35878400,31105566,409878,5182712,39745891,-1,44928602,4252994
238458,Carroll University,63884008,56386949,0,131846381,22751350,11469319,49839997,59255034,34270544,24984490,109095031,59607584,52983897,6678213,13301900,95793131,0,109095031,1405895
219806,Carson-Newman University,34697345,57027755,67357,109884096,47818131,0,7144522,54921443,45837990,9083453,62065965,43881769,40193788,-75898,3612083,58453882,0,62065965,3357850
238476,Carthage College,50712984,122380497,0,200822835,48460170,26700000,100614846,51747819,28664691,23083128,152362665,86822824,58524616,0,28298208,124064457,0,152362665,10301858
139287,Carver Bible College,0,3233494,0,3378381,525903,0,2852478,0,0,0,2852478,1444649,1322516,156498,278631,2573847,0,2852478,0
201645,Case Western Reserve University,1321428132,745260213,2840188,2740563308,767021559,559611279,215901194,1757640555,874522311,883118244,1973541749,1093432637,853411816,8362542,248383363,1725158386,0,1973541749,278831966
198215,Catawba College,37475985,58853370,167992,111644818,34849160,25459023,16898467,59897191,43095372,16801819,76795658,54954877,41417149,0,13537728,63257930,0,76795658,5521372
143659,Catholic Theological Union at Chicago,42551927,28117803,0,71910153,29280113,29643,26771406,15858634,12933226,2925408,42630040,16060444,10302653,0,5757791,36872249,0,42630040,8535398
131283,Catholic University of America,304933000,189143000,0,559424000,154047000,112454000,256149000,149228000,84115000,65113000,405377000,254272000,208877000,0,45395000,359982000,0,405377000,37344362
189848,Cazenovia College,27672481,30504029,0,63868318,25712513,18459334,31954768,6201037,3771471,2429566,38155805,29185428,23484127,0,5701301,32454504,0,38155805,5370037
211468,Cedar Crest College,19508563,26688418,0,61373032,26395340,20484544,10513742,24463950,17065647,7398303,34977692,33369304,30734048,0,2635256,32342436,0,34977692,3892035
201654,Cedarville University,23895309,98749839,173121,141062474,28847864,12295261,86644207,25570403,15319716,10250687,112214610,83685407,75012929,1,8672479,103542131,0,112214610,4566076
183974,Centenary College,4112000,63997000,0,95611000,47236000,38855000,10710000,37665000,2727000,34938000,48375000,46694000,45835000,671000,1530000,46845000,0,48375000,116000
158477,Centenary College of Louisiana,122457625,27823606,0,163706882,21008099,14964614,17794930,124903853,89857390,35046463,142698783,41126853,27441459,0,13685394,129013388,1,142698783,20586345
106713,Central Baptist College,2155130,6004733,0,13366169,4482337,3275514,2540790,6343042,2427555,3915487,8883832,10883482,7698533,0,3184949,5698883,0,8883832,303064
154837,Central Baptist Theological Seminary,2757625,7784438,0,10542063,4058658,3764033,1715486,4767919,2984613,1783306,6483405,2423395,2581941,1020789,862243,6641951,-1020789,6483405,40084
154855,Central Christian College of Kansas,2338770,4146322,3352642,9837734,6108904,2243449,-3148017,6876847,6589552,287295,3728830,6247881,6237739,160670,170812,3558018,0,3728830,247229
176910,Central Christian College of the Bible,995220,7732466,0,10080778,4540513,1185000,4433655,1106610,943685,162925,5540265,4005474,4647794,0,-642320,6182585,0,5540265,40502
153108,Central College,66664757,102429904,0,186036464,69388855,60537762,62670405,53977204,42549214,11427990,116647609,56280717,46197756,0,10082961,106564648,0,116647609,11112525
445267,Central Methodist University-College of Graduate and Extended Studies,,,,,,,,,,,,,,,,,,,
176947,Central Methodist University-College of Liberal Arts and Sciences,33910776,24301080,0,74775931,10990722,7974660,27279788,36505421,23644722,12860699,63785209,31744598,22597054,0,9147544,54637665,0,63785209,5902797
189857,Central Yeshiva Tomchei Tmimim Lubavitz,0,5056700,0,9147372,892409,0,8254963,0,0,0,8254963,5012682,3339287,0,1673395,6581568,0,8254963,0
156408,Centre College,207579274,100317367,975937,362411259,97631055,86158910,99630710,165149494,135049637,30099857,264780204,98747452,50573578,0,48173874,216606330,0,264780204,40012623
141486,Chaminade University of Honolulu,9305277,47027820,0,70610423,21219866,0,32787389,16603168,7959265,8643903,49390557,42701098,38485583,0,4215515,45175042,0,49390557,1387588
